,Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
208558,137170.0,-3.46652701085415,1.9388932499928,-1.56719627425069,-0.718738565494971,-1.28507019790165,0.878377152416878,-2.02630541179035,1.03678854245405,1.04279121232445,-0.263044344465783,-0.291253148172075,0.904638783966,0.580408417163087,-0.943513655336183,-0.0100066683206006,2.06705304590539,0.222929252518161,1.83307406067101,-0.398528582654218,-0.723244702996842,1.18495243755947,0.392534009816032,0.213645160099258,-0.284182423746615,-0.849453813323704,0.308074474584649,-1.28438295260256,0.0014314617383438,20.35,0
233390,147546.0,2.24203301123016,-1.33153036799272,-0.291680933024112,-1.49757058439509,-1.54836682189819,-0.596015478882077,-1.32019370624811,-0.15430087662914,-1.18778557209201,1.47478127190905,-0.430682824049339,0.0403409370925388,1.67337392017444,-0.830280934303947,-0.0513044693855512,-0.383758391819142,0.420009704416357,-0.403706261007224,-0.276525567329035,-0.332618344929162,-0.370260895646462,-0.575813855745148,0.530209733059171,1.10750668492301,-0.600590458109121,-0.546881083425088,0.0408735666812837,-0.0207708048815676,17.49,0
114075,73323.0,-0.215647800867574,0.738991940431752,1.14884046445906,0.204660219522289,0.13604006126535,-0.200755196765018,0.659035138309186,-0.105621783028645,-0.927529093325767,-0.153672659685721,1.09349737620961,1.05870590459299,1.04785809709073,0.143917118430513,0.0740389364490157,-0.835772213595265,0.272661790259916,0.10043049188872,2.57853778696223,0.340844425283026,0.0704774633800593,0.362616514137773,-0.24495730076265,0.150800707386283,-0.100791142355784,1.33208634225729,0.03853732210888,0.0935027310606422,27.0,0
154720,102676.0,-5.55212217135236,5.67813391258695,-9.77552798040134,8.41629539413803,-4.40984381923171,-1.50623535484733,-6.89983879692634,3.75044289681131,-3.8797925578861,-6.86416435989436,7.05106508958574,-10.1375291936462,2.81543981456255,-9.90916805374299,-0.262229551498562,-5.02255717747726,-8.52297487191683,-2.01293906157489,1.52573244095261,-0.0647801372282915,1.12847223060537,0.228484046768752,0.286257667302864,-0.536294098099933,-0.104924889157331,0.420919229293903,-0.297556884880609,-0.946184387308798,119.74,1
271934,164819.0,-1.06597103520095,0.851009741993839,-2.98857231425944,-0.835620437970335,0.410098107252487,-1.25909645594237,1.67384536113002,0.187758644980866,-0.69985854056824,-0.435401754612364,0.129208546793195,0.981682100333116,0.0409161881604329,1.48415618675915,-1.48938421059113,-0.477171434815041,-0.338751764918104,0.125115326183151,0.185950002926008,-0.522114398918267,0.560973728059453,1.81032506550727,0.194262149002564,-0.283531061902758,-0.98847061387904,0.10803480328518,0.196976667630715,0.0214557286037206,142.15,0
244787,152488.0,2.09632305498416,-0.082780194530702,-1.64340098754408,-0.0711734888001988,0.78518455235625,0.174409122298803,0.0757958943022623,-0.0806186424525867,0.191323382015972,0.204478018330637,0.145928681951371,1.26063109809942,1.18820379745965,0.19505428513101,-0.646108209071588,0.387089563266129,-1.0119575267603,-0.107652835469333,0.845503353229742,-0.0731777145763473,-0.299645890676257,-0.763150535505646,0.213827586664865,-0.32405362759613,-0.133942970143062,0.207212250069781,-0.0754044968494984,-0.0709524044357733,6.99,0
5394,5349.0,1.1762855630272,-0.328785056913407,1.35389588603887,-0.708780724874373,-1.35445430113103,-0.579147146623454,-0.959727329324502,0.0403504251304281,2.7831892347297,-1.21339385249841,2.59592137110919,-1.11901526767122,1.79612869412782,1.52737013792471,0.779022091056412,0.151382247726814,0.0331511425924677,1.43372377238891,0.126246713405013,-0.11664044780679,0.185529865001984,0.90829838882682,-0.0941108561030811,0.506225958913889,0.410112404587351,-0.620609537052788,0.0742406667574974,0.0275260038346334,8.49,0
130778,79430.0,-0.745060560497269,0.379625441179649,2.47000160985182,-1.93950486256756,-0.618419924281074,-0.777226322249679,0.388336735755305,-0.0309205913129561,1.62661354091865,-1.42084156111121,-0.798090952004029,-0.439791889933955,-1.65306627517787,-0.256141715771186,0.872638328666391,-0.30955431820251,-0.391349782815843,0.417656382620308,0.0226924432140538,-0.0021527062643116,-0.0801545095401125,0.14104405114836,-0.384311405362497,0.357145010965786,0.496701348882895,-0.780751644897933,0.181138853539095,-0.0882047053293096,1.0,0
6229,7281.0,1.17972722887539,-1.33069116805688,2.14441539203103,0.187155309509364,-2.31298614261022,0.701139227728472,-2.11805398562834,0.471984916801429,2.61542244944803,-0.173404593311774,-0.229249777788003,-3.36887207394265,-0.346863043887998,0.186246231997151,-1.98087513100134,0.185644218276189,2.21205566804832,-1.2236681629466,0.30228633147009,-0.13817202628719,0.150335829114323,1.03342570877393,-0.0778947190826353,0.398154892510113,0.324822909465061,0.0728569338860622,0.0804293855401089,0.0227714420309688,25.0,0
181639,125060.0,0.471055570965671,-3.93799040988171,-1.75102301280115,0.211918320110824,-1.99064416057347,-0.272373142010596,0.222775112379566,-0.310520323966098,0.533648798996805,0.22619174744714,-1.55611144955985,-0.826502759038386,-1.03345599476566,-0.367879217899201,-1.31752410022255,0.308959140342825,0.910302431706046,-1.21583931839477,0.597372920134119,1.6259662355398,0.939033230407235,1.04818820886631,-0.868605020878462,0.0410265711710957,-0.0061962952559223,0.167620206729334,-0.16433679923996,0.0833805609794801,884.63,0
92902,64162.0,1.18959212046884,-1.4920857568321,0.803575978398719,-1.12498120576785,-2.08876345183066,-0.921939762630499,-1.00521886666594,-0.237058151716492,-1.73445768190177,1.33836734569672,-0.110098291761398,-0.446288271123336,1.20951312330348,-0.574903012020055,0.763440524932326,-0.255796689467357,0.459128729330101,0.151024295401798,-0.616284646361734,0.0140870319518476,0.0582335963472448,0.275791611914949,-0.0984033311548686,0.741830812639661,0.264741445364343,-0.141953014749965,0.028535339849143,0.0579051208151504,160.6,0
150668,93860.0,-10.6323749061596,7.25193622855414,-17.6810718207918,8.20414440620562,-10.1665907519072,-4.51034377036334,-12.9816061559658,6.78358879797499,-4.65932958355558,-14.9246547735487,8.38914233451929,-16.4655039422141,0.33851695978655,-14.224403603167,0.556584472572111,-11.683998043525,-15.8416159780561,-5.75319975278369,3.81304079276336,-0.810146481561289,2.71535704420309,0.695602689761576,-1.13812206664164,0.459442241911828,0.386337323495895,0.522438449202614,-1.41660373652915,-0.488307035713995,188.52,1
177311,123124.0,-0.914637476038729,0.590413553723853,1.22511775165944,0.248876396853574,0.13510469700629,0.306565854213674,-0.136237306952792,0.615868930563601,-0.0245736592487359,-0.938815632411111,-1.48031642930524,0.643847548788802,1.38213126743122,-0.23742585249471,0.0761947234263107,0.732454571060511,-0.908713568835354,0.474619721990712,-0.709770307375874,0.0056974342674543,0.235318248996736,0.480762930653235,0.0587540237217485,0.458706355383436,-0.506274121973458,-0.855824448154859,0.119626449956071,0.103501296365066,45.0,0
191359,129222.0,1.17782379154942,2.48710339519253,-5.33060816051087,5.32454683526606,1.15024325844862,-1.28184253527583,-1.17199420002259,0.413778202141836,-2.6598401542684,-2.9716952359177,3.6195974073081,-4.47804406487578,-2.03418448611283,-7.77219735461502,-1.20149274946259,-0.509866916309607,-1.30436979397668,0.495999534593581,-1.35984389291856,0.156057238983783,0.262325116604754,-0.431790202566124,-0.092088065214941,0.145215897986796,0.457788410050576,0.167739067416406,0.451242541470912,0.268421209703893,4.87,1
12108,21046.0,-16.9174682656955,9.66990017304097,-23.7364434105216,11.8249902296814,-9.83054822917941,-2.51482887310345,-17.2906566748216,1.8204078670595,-6.26490348784789,-12.9166361091709,9.56711029521397,-13.7170673789468,0.899540705915631,-13.2729650621928,-0.402260044266312,-7.75409405936683,-11.6446032058862,-4.74130270962407,0.58462597267458,0.996745095162688,-2.33611095619483,0.972754726208974,1.24186581168063,-1.05108624820763,0.0380090796054737,0.672317065099677,2.10847085205046,-1.42124325273233,1.0,1
191952,129473.0,-1.29359265135937,-0.742398285261434,1.43914854723533,-3.07845129255787,-0.543040124989002,-0.294961174330243,-0.305935682758802,0.151080251323159,-1.957089560376,1.06742623917769,0.211907319428444,-0.780478362336034,-0.0852476098055716,-0.53687939662027,-1.19470314301147,-0.0261837938687958,-0.0805923332762811,0.642877031961456,-0.473594521492056,-0.0677401967521435,-0.196128740098601,-0.0636133783872084,-0.32001584373694,-0.428872264138444,0.722038687652494,-0.103914246842414,0.396498642288047,0.212194157415002,80.0,0
47768,43355.0,1.25340802881164,-1.42240926255763,0.483123655297148,-1.18348953473579,-1.78185546523905,-0.643292685956961,-0.944287880560483,-0.0571477161005892,-1.81162127467751,1.48939487657795,1.0792925680414,-0.340508293493485,-0.453606754820666,-0.113924059824376,-0.816586353301986,-0.536313979686241,0.648888881113097,0.186307814367596,0.242713011464281,-0.183021168157839,-0.269090076734729,-0.59564566770949,0.0192712361942075,0.502617974978274,0.246339035790374,-0.338778769317066,0.0082197567700913,0.0285824755788363,114.0,0
256692,157812.0,1.95178559994952,-0.409727009211516,-0.444015475328114,0.125487611536859,-0.486976047716096,-0.0577029616634854,-0.699150214488992,0.232274347938193,1.23743810020455,-0.0365047003412201,0.82261019499935,0.518472881862301,-1.22851738167275,0.510042677246535,0.590608682650595,0.437274570592855,-0.794885215131684,0.598339258265772,0.0809074332997959,-0.289030394758501,-0.0786696716460054,-0.218988266371108,0.400863418781075,0.610056507052829,-0.439500751304051,-0.970243130806716,0.0454609463993414,-0.0327784475264763,2.35,0
14594,25810.0,0.827637840090988,-0.53920213819524,1.10817258661018,1.53227778653692,-0.950308110895266,0.344303546825152,-0.46782792071046,0.217786407399194,0.858741606848068,-0.246685983222632,-0.638791052406765,0.368380010303469,-0.299520310311618,-0.234660156608873,0.446603392369333,-0.137561343544691,0.0392177497001817,-0.448145246038379,-0.667506176711901,0.103754858984392,0.0474696990834704,0.0291046310428514,-0.0945930816159255,0.0812725361394695,0.271180332973596,-0.377904172037704,0.0580952133811177,0.0593549301892078,153.12,0
179450,124084.0,1.942401874483,-0.212364627351827,-2.05550371591816,0.0356135324594595,1.12338432163828,1.14374223499043,-0.316599304414431,0.492978935792052,0.599072995107451,-0.276245028551298,0.902081268331714,-0.279475164906416,-2.19889485083445,-0.155317956908827,0.552077939718505,-0.0978664969772072,0.980052284191116,-0.707669616008427,-0.506894360276947,-0.365877743302586,-0.29355893361006,-0.774681233545017,0.372209904552963,-1.09995076913804,-0.505760575566074,0.287440935083989,-0.0318243459044148,-0.0617245684184012,0.99,0
72534,54748.0,-0.592486625342059,0.0657095887883806,0.446030159284811,-0.5147004204788,1.52525930431938,-0.694687112251946,0.164676693729847,0.132922198773335,-0.345698242966233,-0.521545419207142,0.186159247735459,0.227141004136503,-0.0462882895037578,-0.180621637240103,-0.303047903684817,1.17659981380326,-0.990677978143086,0.739240314853021,-0.128070580176997,0.0456790910731319,-0.0669334937507319,-0.485339779187636,0.205766230365745,-0.903415517800113,-1.13786370873624,-0.206877490041705,0.159593829203189,0.238456477035837,1.98,0
253528,156297.0,-1.06242272148387,1.39269086036565,2.67037803506155,2.37968768644007,0.419422013055241,0.446360340327707,0.614539363762318,0.165767242894291,-1.3236186362132,0.304040525042675,-1.53905130964021,-0.461986495764389,0.282055383718999,-0.532255495442613,-1.21060615704567,1.31950366535723,-1.15312640655498,0.127105770226626,-2.31586159540989,-0.20167940635574,0.245277827811946,0.648343431183643,-0.516371767333263,0.0419144551197566,0.682693150431687,0.109887511122571,-0.10007169056518,0.0613103056509261,11.97,0
284043,172102.0,-1.20098093332825,1.04853095994791,1.70002862459042,-0.64607125234101,0.0400446047329593,0.504040122928104,0.339485455747684,0.35830518051039,-0.243409935579298,-0.710111985552441,0.985090653775314,1.30703217104988,1.01565759183554,-0.0977372265226929,-0.0339659654832188,0.0880370408121308,-0.579603409863269,0.328458376570995,0.664384875400243,-0.0060765532218664,-0.0979215892585376,-0.268748968082767,-0.150328819907066,0.696023408666372,0.299770091519747,-0.51919059240221,-0.471206152840283,-0.207891496674588,29.99,0
261268,159939.0,2.04148644746695,-0.0997861608266163,-3.17887397900998,-0.609092858025122,2.69275714173245,3.00854889709127,-0.380572290097917,0.724797630182661,0.439887531546011,-0.455387393815943,0.410709550601232,0.060519442419877,-0.194950356518361,-0.524889696095317,1.32134430884582,0.132392117335779,0.311630758719182,0.382722043846516,-0.557095124555163,-0.127125037553513,0.193804740522418,0.611537714694865,0.0181242675147087,0.636895550896975,0.288917897579522,-0.0806397700584218,0.0163792141699652,-0.0375493988642228,4.77,0
138895,82904.0,1.33295545664906,0.231149113381907,-1.70885871982823,-0.0704553156475739,2.55655480653792,3.06271322796934,-0.0334759129308378,0.647362475735767,-0.400638419377129,0.108006491854785,-0.146362978790783,0.0069476615590576,-0.117237662236453,0.718275027148836,0.876860149638834,0.112302030032725,-0.808409303125636,0.0826494973861737,0.119879076038586,-0.0362542145482257,-0.0512329532547158,-0.243341325426391,-0.180056501593344,1.01001045461083,1.00983493298912,-0.280524787501549,-0.0059376197984249,0.0039076470488972,1.29,0
27644,34641.0,-0.0730608371884718,-0.283091726987803,1.69622934188392,-1.51448509887344,-0.712854060018369,-0.70819908145052,-0.11443844771244,-0.129024900639967,1.69679162594237,-1.17797397632913,1.42155780381256,1.23584139342794,-0.37729471291355,-0.091510303064553,1.07542407663333,-1.88916065647721,0.539268821064841,1.02008753819789,3.17576467882272,0.264211247624427,0.289712008645985,1.34792764090642,-0.185410524345751,0.610908285722806,-0.474712659893044,-0.535371339091165,0.12689836170126,-0.0326496747396059,10.09,0
173496,121511.0,1.90829597197444,-2.3016366556888,-0.204106262340373,-1.46831455770155,-2.13401504212076,0.158091153860537,-1.84112217631955,0.243317371756498,-0.545838762888386,1.61420438774115,-0.0093558513314163,-1.00546771240882,-1.12273385982454,-0.372936355871561,-0.339945243584735,0.249500841522145,0.0900025257266457,1.04774663577857,-0.0016910062519462,-0.205812821705879,-0.039894434225903,-0.0067962636742344,0.178679374034881,-0.535482195859903,-0.654935122746597,-0.245753956113981,0.0254217868740205,-0.0213341269224947,168.0,0
151008,94362.0,-26.4577446501446,16.497471901867,-30.1773174564996,8.90415677106517,-17.8925996927224,-1.22790388102871,-31.1973285494605,-11.43892041491,-9.46257260540015,-22.1870885620007,4.41999660154863,-10.5923050053728,-0.703795803703315,-3.92620731586873,-2.40024649210124,-6.80988994039049,-12.4623149481086,-5.50105078380738,-0.567939572890149,2.81224110932946,-8.75569832116533,3.46089334478551,0.896537503959012,0.254835536763482,-0.738096558530353,-0.966564233789852,-7.26348214633855,-1.32488430656137,1.0,1
43774,41646.0,-0.729593157659699,0.545801131120436,2.33301078668651,0.219620612044206,0.117099978746419,0.564966687844132,0.201132503809714,0.205186347255671,-0.0413120520186526,-0.066550229047759,0.906468086838083,-0.304086142597918,-1.41860617059433,0.189437323897104,0.955178723349324,0.410654432550429,-0.739262522876038,0.684158382171537,-0.285576060605198,-0.0784509672954476,0.11688151727385,0.371324258193839,-0.222997742543604,-0.356575843169237,-0.197525201138482,-0.464830157460535,-0.15747909060306,-0.110507247439668,18.92,0
177195,123078.0,-1.07381997038354,0.415616496914758,-2.2739767978925,1.53684419661661,-0.758696869170268,-1.67038051440345,-2.37713981352061,0.0903704457603509,0.0048472639499715,-2.77674714436829,1.42841254547618,-4.48267863575862,-0.709519384951049,-4.61013844047447,0.621338168687942,-4.60271264488365,-7.52418833345318,-2.55710412229741,1.31912362938259,0.22705062109278,0.535541841818562,0.863591564127184,0.45074251609585,-0.144227844430684,-0.20560879925391,-0.539072772653385,0.503418437647693,-0.237807129664846,11.0,1
250109,154732.0,1.96935613428853,1.00936183791151,-2.09480172266529,3.95260481741307,1.27203073984269,-0.189601475135868,0.287840700073744,0.0325628402878511,-0.688536369585625,0.365694960658118,-1.59338263241572,-2.13393301646603,-2.17218873141634,-2.12554076864176,-0.242459332656497,2.01307619163038,1.21615141425387,0.90981697633393,-1.40446528122731,-0.333805391335984,-0.513856766515078,-1.53677220152116,0.217484517199594,-1.44208503348982,-0.204044321492539,-0.265882335608181,-0.0155481160360802,0.0018288500075701,4.0,0
170965,120432.0,-2.31827732574979,-1.86030364246746,-0.0682101393625357,-2.00558333426118,3.10981871254587,-2.33630361510795,-0.301952043501456,-0.215987582085194,-1.33408658447398,-0.639367974412115,-0.646907155760879,-0.126377409100632,1.64626041554514,-1.78686909346806,-1.2391043316757,1.4526105930477,0.618033083461446,-1.34855934120913,-0.413801343012502,0.361738685170308,0.0885629036006038,-0.152259229599786,0.180534506677019,0.408510048796266,0.577018675080022,-0.478086599006909,-0.256779320410939,0.556169323465397,10.0,0
164159,116502.0,2.1680349063647,-1.06304437556476,-2.14195018663875,-1.95415480487015,1.59058914133031,3.4213384972247,-1.25852085991782,0.871875997022787,-0.344982684890048,0.738927725806712,0.13541088975693,-0.296647793246818,0.0353476262286558,-0.055830230343084,0.416885951460857,0.980237407181893,0.147524216246386,-2.0556712114163,0.712563648843976,0.0342380922922122,-0.274782851230874,-0.928764903367311,0.519872357438698,0.645341836287181,-0.496617668604544,-0.654838568995061,0.0115669374865247,-0.0509365877329804,9.9,0
213416,139248.0,-0.969080347858502,2.03776123324727,0.967164609020129,4.36600181256824,-0.438897228572695,1.28484574315313,-0.828926716185415,1.24796138663846,-1.46989490192715,1.43246853252692,-1.7100050566829,-0.520565118682563,0.265206653850186,0.358399095556101,0.695934341720411,0.284453118879749,0.382980349434855,0.65335390940967,0.885449982913328,0.222895626235093,0.327415460046788,1.02971095601588,-0.0157337420048583,0.613902512740727,-0.553849743415345,0.489227747075859,0.356117369942532,0.204756348784642,3.78,0
213092,139107.0,-4.66650010041278,-3.95232008590575,0.206093981663422,5.15352461752314,5.22946888229443,0.939039595033364,-0.63503285991319,-0.704506473585122,-0.234785699547585,4.03143505114991,0.983646778914785,-0.578913742704862,-0.199814214445048,-0.729706928009483,1.26671345577549,-0.842769191467021,-0.10294607389286,-0.597597212831086,1.06015422605258,-2.28613708033687,-0.664263125989277,1.82142163463065,0.113562782266408,-0.759673347196958,-0.50230409927918,0.63063883618903,-0.513880222506685,0.729525850100835,22.47,1
18985,29930.0,1.10793416967253,0.281210737356057,0.241889448194561,1.1202975904082,-0.052929336389238,-0.405649262786105,0.224693972439761,0.0533917628062369,-0.392242862857861,0.191811793514392,1.64351461361623,0.606599733530355,-1.14231566375226,0.951485256684797,0.382721321832081,-0.0738760070445918,-0.209652740101315,-0.587512324496807,-0.292146109373839,-0.201795891852223,-0.297167790139766,-0.982677435482068,0.184693636283466,0.143263043485243,0.227588421888057,-0.724828249769576,0.0051688355097006,0.0137933242224075,23.4,0
273684,165653.0,2.06745082052608,-1.69139852888751,-0.694376663941322,-1.46833236408352,-1.6091120575072,-0.674068057241532,-1.14264412989871,-0.133836245725167,-1.37497224339516,1.68934158056195,0.773585328172874,-0.0229816542030553,0.385792699116454,-0.282789578671706,-0.827990382518575,-0.325091620841041,0.256363493071667,0.425622300019966,0.0385834649975928,-0.255086917318303,-0.0476864085758713,0.165978596691321,0.177086749018323,0.0630263022470211,-0.326140400540699,-0.212563220153829,0.0014839259563288,-0.0404863932455544,102.0,0
249910,154632.0,1.95583735674057,-0.0825251997562707,-1.61014710144967,0.517833444428633,-0.100747153507269,-1.32884297136562,0.121434770879931,-0.25862026007099,1.13285725371178,-0.829444244391285,-0.600999666992966,-0.0711375345818816,-0.869572249413771,-1.29272775339094,-0.0489789680467196,0.0124450861619261,1.12768316800031,0.103170227497214,0.114566334140848,-0.166399432457906,-0.234093669894927,-0.516320231042287,0.167349558317828,-0.087294973822525,-0.102244933391915,-0.0923118021000705,-0.0176073789769548,-0.0169219098296894,42.83,0
75382,56038.0,1.26077573790297,-0.669889426510958,0.0327204505930176,-0.71572665496585,-0.480517094981387,0.157085577787009,-0.541108805176902,0.151461555741308,-0.953427747483744,0.668577305717811,1.57656494200598,0.114418256665894,-0.606990787701974,0.155496508614491,-0.371297484639646,0.154347849901404,0.963055930999786,-2.0119242624775,0.377159501467252,-0.0037408645155068,0.26322892103155,0.785943150495126,-0.126159880213338,-0.247600143985721,0.587866622014294,-0.0233019065264641,0.0136522716345086,-0.0111135062185552,28.1,0
130808,79436.0,-0.850411006661148,0.33551689826214,2.39502533253064,-1.90878059411448,-0.263148437082119,-0.338879757461836,0.173051666667278,0.175102280753165,1.05823691545646,-1.92447170054857,-0.341838228147897,0.800812496226304,0.365069245455285,-0.378502064752814,0.870681784045532,-0.607595385746656,-0.119735571529798,-0.237951658767637,-0.319428743145016,-0.0874000232188504,0.0802361770775072,0.40725987095632,-0.324395140316587,0.103189038274231,0.459424898979842,-0.747013612674084,0.126744076307062,0.0763754691334159,1.0,0
278514,168262.0,-0.263247615412466,0.885927509746523,-0.847352143126353,-0.988498573556373,1.8263777691796,1.20009716649399,0.541570242347335,0.533328376407133,-0.0167877077849683,-0.470265154378613,1.0617654983046,0.420354921371627,-0.422210067257888,-0.762714753901078,-0.0689463971018013,-0.172453957361616,0.739393275033546,-0.835561147344089,-0.807700299896224,0.0645731120150044,-0.281378362022991,-0.551400897720562,0.126497268256845,-1.06310398156522,-0.542881260036749,0.230290836395951,0.365525781565092,0.13063246027077,2.97,0
171727,120788.0,-0.722905887359349,-0.439140205702278,2.14853680875117,-2.13674640428767,-0.438084151405627,-0.0356217252507349,0.0479862043887201,-0.322392712760684,0.0743208770275694,0.48491341447383,0.545616562241146,-0.0456586799504901,-0.305485701027142,-1.38321975623465,-2.28585085186146,0.990249997633533,-0.21632831842427,-1.124522782784,0.55743446994462,-0.012041997367097,0.0083563191852237,0.370449548277982,-0.198579581219985,0.0816547616203503,-0.484578179159693,-0.59578473666633,-0.574653943899929,-0.237803714299842,31.0,0
173155,121368.0,-0.779276235977918,-0.133871189565291,1.75509262118526,-1.83512832691039,-1.47104466304697,0.744648991605881,0.629284315540118,-0.173913830455724,-0.429310531782708,0.433479520392097,0.0592310802849775,-0.465080057752602,-0.671226159046162,-0.545037015920064,-0.435382577095917,-0.478559284122716,-1.00627407843051,2.12608003499123,-0.983230200318641,-0.697378964449514,-0.350158194664043,-0.323890080388573,-0.118303688184466,-0.367617664741202,-0.572810207434633,0.375578559601996,-0.337412129396866,-0.148516030687936,194.35,0
